order_id,customer_id,order_date,status,region_code
486,311,2024-11-19 04:24:15,CANCELLED,EAST
487,193,2023-06-15 20:43:39,PLACED,CENTRAL
488,581,2025-08-09 06:30:39,SHIPPED,NORTH
489,489,2023-07-28 07:06:42,DELIVERED,EAST
490,397,2025-02-02 10:25:11,SHIPPED,SOUTH
491,,2023-01-24 07:46:19,RETURNED,SOUTH
492,208,2023-11-14 00:00:00,RETURNED,WEST
493,502,2025-12-04 13:22:49,DELIVERED,SOUTH
494,43,2025-08-02 09:16:17,DELIVERED,EAST
495,586,2025-07-11 10:41:05,DELIVERED,NORTH
496,463,2024-12-10 18:28:56,PLACED,SOUTH
497,406,2023-03-02 23:24:23,DELIVERED,NORTH
498,451,2024-09-10 08:00:09,DELIVERED,EAST
499,433,2024-04-02 08:45:46,PLACED,CENTRAL
500,475,2025-09-30 16:24:36,DELIVERED,NORTH
501,600,2025-12-17 09:00:58,DELIVERED,EAST
502,184,2024-12-05 18:26:37,DELIVERED,SOUTH
503,93,2024-01-24 11:44:37,DELIVERED,SOUTH
504,127,2023-05-22 15:51:21,DELIVERED,EAST
505,394,2025-03-05 20:18:28,SHIPPED,CENTRAL
506,175,2024-06-04 16:54:21,DELIVERED,SOUTH
507,149,2023-10-05 20:38:10,PLACED,EAST
508,457,2024-03-24 14:31:07,PLACED,SOUTH
509,4,2025-08-25 02:43:52,PLACED,WEST
510,557,2023-01-09 22:23:45,DELIVERED,SOUTH
511,488,2024-12-05 20:35:48,PLACED,CENTRAL
512,,2025-04-30 06:22:27,DELIVERED,SOUTH
513,,2023-08-19 00:00:00,SHIPPED,SOUTH
514,592,2025-07-26 04:06:44,RETURNED,NORTH
515,183,2023-09-08 15:00:47,DELIVERED,CENTRAL
516,576,2023-10-03 14:40:10,DELIVERED,EAST
517,96,2024-04-09 22:30:25,CANCELLED,NORTH
518,564,2023-04-11 20:36:42,PLACED,EAST
519,424,2025-03-26 00:13:42,SHIPPED,NORTH
520,542,2023-05-17 04:33:53,DELIVERED,EAST
521,325,2024-02-08 08:49:40,RETURNED,EAST
522,577,2025-02-10 03:01:07,DELIVERED,WEST
523,239,2024-03-27 06:10:47,PLACED,NORTH
524,121,2023-11-19 01:51:13,RETURNED,WEST
525,,2024-06-27 03:53:54,DELIVERED,NORTH
526,289,2024-01-31 05:22:21,SHIPPED,CENTRAL
527,7,2023-06-26 20:08:31,SHIPPED,CENTRAL
528,30,2023-09-30 19:55:37,CANCELLED,WEST
529,37,2025-09-29 23:39:34,SHIPPED,WEST
530,550,2024-06-04 13:47:36,CANCELLED,NORTH
531,307,2025-05-27 14:35:17,SHIPPED,CENTRAL
532,,2025-06-15 22:56:39,DELIVERED,EAST
533,153,2024-03-11 16:18:27,SHIPPED,WEST
534,170,2025-06-05 23:44:18,SHIPPED,NORTH
535,316,2024-05-03 13:23:14,SHIPPED,NORTH
536,244,2024-07-31 05:38:23,RETURNED,SOUTH
537,180,2023-06-24 08:17:06,PLACED,SOUTH
538,455,2025-02-25 00:00:00,DELIVERED,CENTRAL
539,349,2025-01-21 01:08:25,DELIVERED,EAST
540,101,2025-03-12 19:20:26,PLACED,NORTH
541,535,2023-06-29 00:00:00,RETURNED,CENTRAL
542,342,2024-12-26 06:23:42,PLACED,EAST
543,,2024-04-29 21:31:50,SHIPPED,SOUTH
544,284,2025-04-06 20:40:49,DELIVERED,NORTH
545,162,2024-03-01 01:55:21,RETURNED,CENTRAL
546,212,2025-04-22 18:56:11,SHIPPED,SOUTH
547,291,2025-06-10 19:21:48,PLACED,CENTRAL
548,554,2024-11-20 00:00:00,PLACED,NORTH
549,56,2023-05-14 18:46:14,SHIPPED,CENTRAL
550,457,2025-08-15 09:54:04,SHIPPED,SOUTH
551,547,2023-05-03 00:23:32,DELIVERED,WEST
552,96,2025-12-21 05:40:25,DELIVERED,WEST
553,230,2023-08-12 06:19:57,DELIVERED,EAST
554,339,2024-05-19 11:58:15,PLACED,WEST
555,491,2024-12-17 12:20:10,SHIPPED,EAST
556,131,2025-02-28 01:44:10,CANCELLED,NORTH
557,73,2024-04-14 07:46:48,DELIVERED,WEST
558,250,2025-05-01 05:01:12,DELIVERED,NORTH
559,442,2024-11-07 07:09:45,SHIPPED,SOUTH
560,80,2025-06-10 23:17:27,PLACED,CENTRAL
561,569,2023-06-01 16:48:05,SHIPPED,WEST
562,112,2025-11-30 21:36:57,DELIVERED,WEST
563,63,2023-05-21 15:18:54,PLACED,CENTRAL
564,1,2023-08-16 22:19:03,DELIVERED,EAST
565,592,2024-11-25 15:19:28,DELIVERED,EAST
566,312,2024-11-06 07:47:54,RETURNED,NORTH
567,523,2024-09-19 21:34:18,CANCELLED,NORTH
568,563,2023-03-24 00:00:00,DELIVERED,EAST
569,289,2023-02-18 10:39:05,DELIVERED,WEST
570,392,2024-09-22 17:59:40,DELIVERED,SOUTH
571,193,2025-05-12 19:37:02,RETURNED,WEST
572,129,2023-07-28 00:00:00,DELIVERED,SOUTH
573,499,2025-10-19 01:17:06,RETURNED,NORTH
574,426,2024-12-09 09:58:49,DELIVERED,WEST
575,466,2025-03-02 08:21:52,CANCELLED,WEST
576,191,2024-10-21 20:38:33,DELIVERED,SOUTH
577,276,2024-09-30 05:08:37,DELIVERED,NORTH
578,582,2025-01-20 17:32:30,PLACED,WEST
579,82,2023-08-09 17:24:18,DELIVERED,EAST
580,81,2025-03-24 00:09:19,PLACED,WEST
581,80,2025-11-28 16:07:40,DELIVERED,EAST
582,352,2025-04-11 03:29:08,DELIVERED,CENTRAL
583,588,2024-05-29 23:44:14,RETURNED,EAST
584,37,2025-12-15 17:23:07,DELIVERED,CENTRAL
585,485,2025-06-17 02:39:43,PLACED,EAST
586,28,2024-03-21 13:15:45,PLACED,NORTH
587,285,2024-01-27 13:08:29,SHIPPED,EAST
588,,2023-06-23 06:51:47,RETURNED,SOUTH
589,379,2023-09-30 11:21:44,DELIVERED,WEST
590,541,2023-02-21 09:42:15,PLACED,SOUTH
591,158,2025-02-09 10:17:30,DELIVERED,WEST
592,451,2025-09-17 10:30:23,DELIVERED,EAST
593,271,2023-06-30 00:00:00,DELIVERED,WEST
594,546,2023-12-29 23:31:30,DELIVERED,WEST
595,544,2024-11-06 00:00:00,RETURNED,WEST
596,324,2025-04-03 17:16:49,PLACED,CENTRAL
597,443,2025-08-06 08:33:05,CANCELLED,EAST
598,101,2024-02-01 15:54:40,DELIVERED,SOUTH
599,200,2025-03-18 17:13:39,DELIVERED,SOUTH
600,11,2025-11-11 00:00:00,PLACED,WEST
601,107,2025-11-30 21:16:32,SHIPPED,EAST
602,35,2023-02-06 19:37:03,PLACED,CENTRAL
603,223,2025-07-20 02:41:29,DELIVERED,NORTH
604,134,2024-08-07 00:44:47,CANCELLED,CENTRAL
605,190,2023-06-22 04:36:15,SHIPPED,WEST
606,78,2025-09-19 07:27:48,RETURNED,WEST
607,332,2024-02-04 18:12:13,PLACED,NORTH
608,341,2023-04-04 07:08:55,CANCELLED,SOUTH
609,504,2023-11-08 17:29:12,SHIPPED,WEST
610,554,2024-10-31 22:17:55,DELIVERED,WEST
611,106,2023-02-24 00:00:00,DELIVERED,EAST
612,20,2025-02-12 03:39:08,DELIVERED,NORTH
613,273,2023-08-24 12:20:10,RETURNED,CENTRAL
614,,2025-02-01 05:51:21,DELIVERED,NORTH
615,4,2024-08-20 04:21:38,CANCELLED,WEST
616,549,2024-07-11 13:26:42,SHIPPED,NORTH
617,93,2024-07-21 13:26:06,RETURNED,NORTH
618,297,2025-10-03 07:27:27,DELIVERED,WEST
619,307,2025-12-17 00:22:18,PLACED,EAST
620,449,2023-10-22 07:44:54,SHIPPED,CENTRAL
621,399,2023-04-08 20:32:07,DELIVERED,WEST
622,461,2023-01-26 00:00:00,PLACED,NORTH
623,217,2025-10-12 17:17:32,DELIVERED,CENTRAL
624,594,2023-12-28 22:20:05,PLACED,SOUTH
625,20,2025-01-02 00:20:28,DELIVERED,SOUTH
626,134,2023-01-23 07:34:25,PLACED,EAST
627,100,2024-12-09 15:47:39,CANCELLED,NORTH
628,109,2023-06-27 08:55:37,DELIVERED,SOUTH
629,208,2024-10-24 02:18:54,CANCELLED,WEST
630,590,2025-04-28 00:03:37,CANCELLED,SOUTH
631,178,2024-06-05 00:00:00,SHIPPED,WEST
632,379,2025-05-09 16:32:08,SHIPPED,CENTRAL
633,,2023-06-05 07:04:17,DELIVERED,WEST
634,17,2025-01-26 11:27:48,PLACED,NORTH
635,291,2024-10-08 13:53:23,DELIVERED,WEST
636,212,2023-08-11 06:42:07,DELIVERED,WEST
637,179,2025-08-06 10:30:21,DELIVERED,WEST
638,91,2025-09-01 07:23:58,SHIPPED,WEST
639,,2024-01-02 01:15:32,RETURNED,NORTH
640,553,2025-02-27 10:29:27,DELIVERED,SOUTH
641,199,2023-06-25 00:58:55,DELIVERED,WEST
642,164,2025-11-07 00:43:41,PLACED,EAST
643,446,2024-01-26 12:11:31,CANCELLED,WEST
644,,2023-03-23 11:43:22,SHIPPED,NORTH
645,119,2023-04-21 01:50:00,DELIVERED,CENTRAL
646,430,2023-11-05 17:59:20,CANCELLED,SOUTH
647,334,2023-12-20 20:19:51,DELIVERED,SOUTH
648,226,2023-04-25 05:23:11,DELIVERED,WEST
649,466,2023-10-04 14:35:11,PLACED,SOUTH
650,277,2023-11-11 02:58:06,PLACED,CENTRAL
651,140,2023-06-22 14:27:13,DELIVERED,SOUTH
652,226,2024-04-03 12:25:07,DELIVERED,CENTRAL
653,592,2025-05-08 16:13:25,PLACED,CENTRAL
654,222,2025-07-07 23:44:00,DELIVERED,NORTH
655,253,2024-01-20 23:49:33,DELIVERED,CENTRAL
656,588,2023-01-08 21:18:21,PLACED,WEST
657,517,2023-02-22 05:27:54,DELIVERED,NORTH
658,247,2023-05-10 01:52:35,PLACED,WEST
659,136,2024-07-10 18:19:56,DELIVERED,NORTH
660,,2025-11-05 07:27:19,DELIVERED,CENTRAL
661,25,2024-12-07 13:41:38,PLACED,WEST
662,380,2025-08-31 17:12:22,DELIVERED,NORTH
663,341,2025-04-04 00:00:00,DELIVERED,EAST
664,556,2025-06-12 14:06:18,DELIVERED,NORTH
665,344,2023-03-27 03:31:38,RETURNED,EAST
666,114,2024-08-17 21:35:49,DELIVERED,EAST
667,573,2025-12-30 00:00:00,DELIVERED,SOUTH
668,343,2024-01-06 16:52:19,DELIVERED,CENTRAL
669,215,2023-12-17 04:54:32,CANCELLED,CENTRAL
670,284,2023-03-26 00:00:00,SHIPPED,WEST
671,126,2024-12-31 08:58:43,DELIVERED,CENTRAL
672,463,2025-08-22 14:44:28,DELIVERED,NORTH
673,469,2023-05-16 15:06:22,CANCELLED,EAST
674,79,2023-06-19 21:25:11,PLACED,SOUTH
675,210,2025-03-19 20:38:31,PLACED,WEST
676,555,2023-07-25 02:20:13,DELIVERED,NORTH
677,65,2023-02-04 05:35:04,SHIPPED,CENTRAL
678,422,2025-06-17 23:40:17,DELIVERED,EAST
679,543,2025-05-02 00:23:44,SHIPPED,SOUTH
680,314,2023-09-24 18:49:26,SHIPPED,EAST
681,49,2023-08-19 10:27:14,DELIVERED,SOUTH
682,165,2025-04-11 14:03:09,RETURNED,SOUTH
683,120,2023-03-05 22:14:14,DELIVERED,WEST
684,189,2023-11-15 16:44:46,PLACED,EAST
685,152,2024-08-02 07:16:35,RETURNED,CENTRAL
686,26,2024-09-20 11:10:36,DELIVERED,WEST
687,160,2023-01-07 16:06:11,DELIVERED,CENTRAL
688,303,2025-01-06 04:40:13,RETURNED,CENTRAL
689,579,2024-11-17 18:53:20,PLACED,WEST
690,143,2025-11-19 05:58:58,SHIPPED,WEST
691,226,2024-11-23 19:04:01,SHIPPED,CENTRAL
692,598,2025-03-28 18:52:34,RETURNED,EAST
693,86,2025-04-16 09:27:54,DELIVERED,NORTH
694,404,2023-10-30 01:37:22,DELIVERED,CENTRAL
695,370,2024-09-09 14:02:11,CANCELLED,EAST
696,13,2024-03-18 04:32:05,SHIPPED,WEST
697,90,2023-12-02 01:41:53,DELIVERED,WEST
698,296,2023-09-12 10:32:47,RETURNED,WEST
699,425,2023-08-05 19:27:37,DELIVERED,SOUTH
700,487,2025-03-27 00:38:32,PLACED,CENTRAL
701,91,2023-01-11 06:46:09,RETURNED,WEST
702,474,2025-06-01 05:27:18,PLACED,SOUTH
703,297,2025-05-10 09:39:20,CANCELLED,EAST
704,312,2025-02-06 13:24:04,DELIVERED,NORTH
705,158,2024-02-13 01:18:33,DELIVERED,WEST
706,295,2024-10-10 00:43:54,RETURNED,SOUTH
707,,2024-03-06 15:24:00,RETURNED,CENTRAL
708,596,2025-01-16 09:48:46,CANCELLED,WEST
709,123,2024-08-02 17:59:13,DELIVERED,EAST
710,60,2023-08-16 00:23:12,CANCELLED,SOUTH
711,55,2024-02-28 13:53:15,DELIVERED,EAST
712,,2024-03-29 02:01:32,RETURNED,CENTRAL
713,188,2023-05-27 19:32:16,SHIPPED,EAST
714,309,2024-02-26 16:43:26,DELIVERED,NORTH
715,361,2023-08-12 00:00:00,DELIVERED,EAST
716,422,2024-06-12 15:47:29,SHIPPED,SOUTH
717,227,2023-10-20 16:41:12,DELIVERED,CENTRAL
718,565,2025-12-26 22:19:57,PLACED,WEST
719,120,2023-07-23 20:41:21,DELIVERED,EAST
720,143,2024-11-17 12:38:21,DELIVERED,EAST
721,312,2023-02-14 16:13:59,PLACED,SOUTH
722,146,2025-12-04 20:15:26,PLACED,SOUTH
723,436,2025-12-09 03:34:00,PLACED,NORTH
724,442,2023-03-08 01:08:47,PLACED,CENTRAL
725,481,2023-07-04 17:44:29,PLACED,EAST
726,99,2023-07-12 07:21:29,SHIPPED,SOUTH
727,360,2023-02-15 10:51:32,CANCELLED,EAST
728,357,2024-07-01 03:05:23,DELIVERED,CENTRAL
729,584,2023-04-17 03:47:22,DELIVERED,NORTH
730,197,2024-03-13 20:22:58,DELIVERED,NORTH
731,102,2023-11-29 11:04:18,CANCELLED,WEST
732,190,2024-11-13 23:55:48,PLACED,EAST
733,435,2023-11-29 20:42:49,DELIVERED,EAST
734,113,2025-03-18 08:50:55,DELIVERED,EAST
735,42,2023-05-08 18:25:32,PLACED,EAST
736,320,2025-12-03 06:57:07,DELIVERED,CENTRAL
737,439,2023-10-21 06:24:51,CANCELLED,WEST
738,377,2023-10-06 00:00:00,DELIVERED,NORTH
739,536,2025-10-20 00:27:31,PLACED,WEST
740,105,2023-09-20 00:00:00,RETURNED,EAST
741,414,2023-07-10 16:54:19,DELIVERED,WEST
742,596,2025-07-11 04:52:30,DELIVERED,WEST
743,415,2025-01-22 16:41:39,PLACED,WEST
744,257,2025-01-30 03:58:08,DELIVERED,SOUTH
745,,2023-03-24 02:28:51,DELIVERED,NORTH
746,392,2025-07-28 04:31:20,SHIPPED,CENTRAL
747,79,2025-10-23 22:52:16,DELIVERED,WEST
748,510,2025-01-31 13:51:29,DELIVERED,CENTRAL
749,33,2024-10-30 14:42:49,PLACED,WEST
750,386,2024-11-18 11:41:20,PLACED,CENTRAL
751,311,2023-09-12 23:44:27,PLACED,WEST
752,113,2025-06-02 16:27:35,DELIVERED,CENTRAL
753,488,2025-05-23 10:24:03,DELIVERED,WEST
754,387,2025-08-16 09:10:41,DELIVERED,EAST
755,29,2025-07-06 00:00:00,CANCELLED,EAST
756,598,2023-02-11 18:53:55,DELIVERED,WEST
757,354,2024-07-09 03:34:23,PLACED,SOUTH
758,320,2025-07-09 11:10:54,DELIVERED,EAST
759,174,2023-01-31 14:54:58,PLACED,WEST
760,432,2024-02-19 00:00:00,DELIVERED,NORTH
761,387,2025-06-05 00:19:16,DELIVERED,WEST
762,211,2024-06-05 21:46:29,CANCELLED,EAST
763,307,2024-07-18 10:05:04,SHIPPED,NORTH
764,549,2023-11-29 13:29:05,PLACED,CENTRAL
765,232,2025-08-28 05:44:33,PLACED,CENTRAL
766,345,2024-02-29 00:00:00,CANCELLED,WEST
767,356,2023-04-30 02:09:04,SHIPPED,EAST
768,553,2024-05-01 18:38:43,DELIVERED,CENTRAL
769,561,2023-10-08 13:17:15,DELIVERED,CENTRAL
770,591,2025-02-14 11:39:37,RETURNED,WEST
771,546,2025-08-12 11:19:24,RETURNED,CENTRAL
772,62,2025-03-22 07:37:17,DELIVERED,SOUTH
773,308,2024-11-07 08:28:13,CANCELLED,NORTH
774,423,2024-02-19 16:02:56,DELIVERED,EAST
775,242,2024-09-22 11:46:44,PLACED,NORTH
776,318,2024-12-22 01:07:40,RETURNED,WEST
777,38,2023-11-10 18:45:07,PLACED,EAST
778,285,2025-10-20 05:01:26,DELIVERED,NORTH
779,498,2023-01-31 00:00:00,CANCELLED,EAST
780,66,2024-09-24 06:18:54,DELIVERED,NORTH
781,144,2024-01-02 16:15:07,DELIVERED,NORTH
782,595,2025-03-26 23:07:02,CANCELLED,SOUTH
783,321,2024-05-26 12:40:06,DELIVERED,SOUTH
784,224,2023-08-13 03:04:13,SHIPPED,EAST
785,261,2025-07-04 00:00:00,DELIVERED,NORTH
786,434,2025-01-07 15:50:41,RETURNED,SOUTH
787,377,2024-04-23 00:00:00,RETURNED,CENTRAL
788,,2025-10-25 17:28:44,PLACED,SOUTH
789,394,2024-04-25 10:21:55,DELIVERED,NORTH
790,243,2024-11-18 05:58:18,RETURNED,WEST
791,262,2024-04-12 09:55:24,CANCELLED,SOUTH
792,165,2024-11-12 17:21:32,CANCELLED,WEST
793,281,2023-05-05 10:08:29,RETURNED,WEST
794,341,2024-10-18 02:56:44,CANCELLED,SOUTH
795,519,2023-04-14 02:20:59,DELIVERED,CENTRAL
796,465,2025-12-15 00:00:00,PLACED,SOUTH
797,140,2023-01-05 18:40:27,DELIVERED,EAST
798,114,2023-09-03 04:02:49,DELIVERED,SOUTH
799,421,2024-05-11 04:03:45,CANCELLED,SOUTH
800,336,2024-03-13 18:09:57,DELIVERED,SOUTH
801,387,2025-06-05 01:42:05,RETURNED,CENTRAL
802,235,2023-05-19 05:17:12,SHIPPED,SOUTH
803,,2025-08-18 00:51:39,SHIPPED,NORTH
804,175,2025-05-31 04:20:53,DELIVERED,WEST
805,465,2025-11-12 10:00:09,SHIPPED,SOUTH
806,273,2024-03-23 08:00:01,DELIVERED,WEST
807,221,2024-03-15 13:47:00,SHIPPED,SOUTH
808,150,2023-02-14 16:44:22,SHIPPED,CENTRAL
809,255,2024-07-28 05:05:37,DELIVERED,NORTH
810,,2023-07-26 22:14:23,RETURNED,WEST
811,393,2024-10-19 13:25:49,SHIPPED,NORTH
812,54,2024-06-01 02:00:53,DELIVERED,EAST
813,47,2023-01-09 07:52:19,DELIVERED,EAST
814,380,2023-07-25 10:11:57,DELIVERED,CENTRAL
815,174,2025-02-21 13:02:20,SHIPPED,WEST
816,325,2025-04-03 23:37:57,SHIPPED,EAST
817,,2023-07-18 15:23:41,RETURNED,EAST
818,441,2024-03-15 12:13:38,SHIPPED,EAST
819,447,2023-09-14 07:02:33,RETURNED,SOUTH
820,451,2023-03-24 16:16:01,PLACED,SOUTH
821,,2024-02-09 05:51:09,DELIVERED,NORTH
822,507,2023-03-05 08:49:30,RETURNED,CENTRAL
823,505,2023-06-24 17:57:50,CANCELLED,NORTH
824,209,2024-03-17 08:37:44,SHIPPED,CENTRAL
825,577,2025-10-27 03:33:52,DELIVERED,NORTH
826,585,2023-10-08 12:05:40,PLACED,WEST
827,337,2023-02-10 07:56:23,RETURNED,NORTH
828,109,2024-05-17 14:23:00,PLACED,WEST
829,276,2025-07-12 01:32:25,SHIPPED,NORTH
830,464,2024-05-19 17:43:35,RETURNED,CENTRAL
831,50,2025-09-26 20:47:19,DELIVERED,NORTH
832,391,2023-05-24 18:33:06,SHIPPED,WEST
833,214,2023-09-11 02:52:08,DELIVERED,SOUTH
834,503,2024-11-02 15:29:24,RETURNED,CENTRAL
835,99,2024-07-24 19:47:00,DELIVERED,WEST
836,577,2025-07-21 14:19:31,DELIVERED,EAST
837,445,2025-09-06 17:41:16,PLACED,EAST
838,230,2025-10-03 00:40:25,SHIPPED,WEST
839,538,2023-05-11 10:37:56,DELIVERED,WEST
840,131,2025-11-29 01:04:21,CANCELLED,CENTRAL
841,583,2023-03-16 03:26:20,RETURNED,CENTRAL
842,436,2024-10-03 14:28:46,DELIVERED,CENTRAL
843,364,2024-01-31 21:52:37,DELIVERED,NORTH
844,474,2023-10-06 22:11:27,CANCELLED,NORTH
845,305,2024-05-02 16:46:06,DELIVERED,WEST
846,272,2024-06-14 05:52:04,CANCELLED,SOUTH
847,81,2025-07-27 08:43:24,DELIVERED,WEST
848,6,2024-09-05 12:12:03,SHIPPED,WEST
849,415,2025-10-18 17:28:13,DELIVERED,WEST
850,370,2025-12-08 21:45:23,DELIVERED,WEST
851,90,2023-07-14 07:40:27,SHIPPED,NORTH
852,193,2023-02-11 15:44:48,DELIVERED,SOUTH
853,552,2023-10-24 13:48:24,DELIVERED,SOUTH
854,23,2023-06-30 21:53:58,SHIPPED,WEST
855,483,2023-01-31 11:46:35,DELIVERED,SOUTH
856,402,2023-03-21 02:30:59,PLACED,WEST
857,508,2025-06-17 22:03:20,DELIVERED,EAST
858,,2024-09-12 21:09:51,DELIVERED,CENTRAL
859,500,2023-12-27 06:04:27,DELIVERED,WEST
860,567,2023-04-09 15:50:44,DELIVERED,WEST
861,356,2024-11-27 10:46:55,PLACED,EAST
862,481,2024-06-18 03:33:35,DELIVERED,CENTRAL
863,348,2025-07-24 07:55:11,DELIVERED,WEST
864,301,2024-08-29 10:05:39,CANCELLED,EAST
865,166,2025-08-23 23:57:51,DELIVERED,NORTH
866,133,2023-09-27 04:45:38,DELIVERED,NORTH
867,506,2024-04-16 16:57:47,DELIVERED,NORTH
868,268,2024-07-08 15:33:37,SHIPPED,CENTRAL
869,,2023-04-09 21:37:30,PLACED,SOUTH
870,230,2025-01-25 13:00:45,SHIPPED,EAST
871,571,2024-02-20 12:47:45,CANCELLED,CENTRAL
872,107,2023-03-20 07:52:11,DELIVERED,WEST
873,114,2023-06-14 11:56:04,DELIVERED,NORTH
874,43,2025-02-27 01:43:42,DELIVERED,SOUTH
875,161,2024-03-29 19:08:03,DELIVERED,WEST
876,102,2023-08-28 16:33:42,SHIPPED,SOUTH
877,207,2024-11-13 03:08:59,DELIVERED,NORTH
878,486,2024-06-14 05:20:04,SHIPPED,EAST
879,425,2024-07-14 05:45:38,SHIPPED,CENTRAL
880,234,2023-08-03 08:48:05,DELIVERED,WEST
881,529,2025-11-25 18:12:31,PLACED,SOUTH
882,530,2023-04-19 02:10:29,SHIPPED,SOUTH
883,403,2023-02-27 14:57:16,DELIVERED,CENTRAL
884,533,2024-04-04 09:24:20,CANCELLED,CENTRAL
885,322,2024-06-18 00:00:00,SHIPPED,CENTRAL
886,151,2025-12-23 20:53:32,DELIVERED,CENTRAL
887,453,2025-12-19 11:36:08,CANCELLED,WEST
888,309,2023-05-11 00:00:00,SHIPPED,SOUTH
889,554,2024-03-17 01:35:52,DELIVERED,EAST
890,164,2023-02-06 00:00:00,DELIVERED,CENTRAL
891,312,2024-10-18 17:06:31,PLACED,NORTH
892,266,2025-08-31 23:51:50,PLACED,NORTH
893,587,2023-01-09 02:22:10,RETURNED,CENTRAL
894,547,2025-07-14 03:40:22,SHIPPED,CENTRAL
895,387,2025-03-18 06:34:36,PLACED,CENTRAL
896,370,2024-12-06 17:53:21,DELIVERED,WEST
897,64,2024-10-22 00:55:31,DELIVERED,WEST
898,539,2024-09-17 15:44:47,DELIVERED,WEST
899,599,2025-02-13 21:37:47,RETURNED,WEST
900,427,2023-09-10 23:13:07,PLACED,WEST
901,526,2025-04-01 23:48:37,SHIPPED,WEST
902,,2023-09-01 15:24:27,DELIVERED,NORTH
903,419,2023-06-21 09:37:49,DELIVERED,NORTH
904,121,2024-07-31 01:18:24,DELIVERED,EAST
905,147,2023-08-09 19:21:21,DELIVERED,EAST
906,221,2023-10-12 09:36:36,DELIVERED,NORTH
907,70,2023-03-11 09:53:00,DELIVERED,CENTRAL
908,346,2024-08-09 02:58:24,DELIVERED,CENTRAL
909,142,2025-02-23 02:57:38,DELIVERED,WEST
910,334,2023-05-19 17:54:13,DELIVERED,WEST
911,405,2024-06-10 14:45:25,RETURNED,WEST
912,91,2023-09-15 06:33:59,DELIVERED,EAST
913,127,2025-09-27 06:51:39,SHIPPED,CENTRAL
914,55,2025-06-04 20:15:05,DELIVERED,CENTRAL
915,124,2025-10-19 13:30:11,SHIPPED,NORTH
916,211,2024-01-17 00:57:02,CANCELLED,CENTRAL
917,547,2025-07-31 17:11:15,DELIVERED,WEST
918,24,2024-06-12 02:29:56,DELIVERED,CENTRAL
919,264,2023-05-22 09:39:40,PLACED,SOUTH
920,188,2024-02-01 23:45:47,SHIPPED,WEST
921,61,2025-08-12 13:18:15,SHIPPED,NORTH
922,102,2024-05-12 04:00:38,CANCELLED,EAST
923,124,2023-03-22 14:09:23,DELIVERED,CENTRAL
924,521,2025-02-22 14:11:14,PLACED,NORTH
925,567,2024-09-24 00:00:00,PLACED,SOUTH
926,20,2024-02-23 03:00:08,DELIVERED,NORTH
927,569,2025-10-09 03:34:42,SHIPPED,WEST
928,513,2023-11-13 01:25:23,PLACED,CENTRAL
929,252,2025-04-15 00:46:50,RETURNED,CENTRAL
930,2,2024-12-22 19:29:02,DELIVERED,SOUTH
931,,2025-01-19 01:12:24,SHIPPED,WEST
932,218,2025-06-28 00:18:53,SHIPPED,SOUTH
933,577,2023-04-19 15:22:26,DELIVERED,NORTH
934,570,2024-03-10 02:57:37,SHIPPED,CENTRAL
935,326,2025-11-25 14:34:05,DELIVERED,WEST
936,330,2024-06-14 16:52:56,RETURNED,EAST
937,,2025-12-10 17:51:12,RETURNED,CENTRAL
938,10,2025-11-11 00:18:45,DELIVERED,WEST
939,552,2023-05-07 01:26:45,DELIVERED,NORTH
940,456,2025-11-10 07:08:39,RETURNED,WEST
941,367,2024-08-23 19:07:25,DELIVERED,NORTH
942,380,2023-10-27 19:13:14,SHIPPED,NORTH
943,367,2023-10-25 12:04:22,DELIVERED,EAST
944,227,2023-12-30 21:46:08,RETURNED,NORTH
945,215,2023-01-12 02:01:37,CANCELLED,WEST
946,285,2025-06-03 01:40:08,SHIPPED,SOUTH
947,580,2025-11-10 04:31:14,DELIVERED,NORTH
948,67,2023-07-17 22:58:07,DELIVERED,SOUTH
949,281,2023-10-26 00:44:38,PLACED,CENTRAL
950,574,2024-12-06 00:00:00,DELIVERED,NORTH
951,331,2024-11-02 22:33:52,DELIVERED,NORTH
952,478,2025-02-08 20:21:52,DELIVERED,SOUTH
953,,2024-10-14 13:02:56,SHIPPED,WEST
954,84,2025-06-07 06:58:49,RETURNED,SOUTH
955,434,2023-04-26 15:20:16,SHIPPED,EAST
956,100,2023-02-13 07:10:17,CANCELLED,CENTRAL
957,343,2024-01-24 23:56:30,DELIVERED,EAST
958,342,2025-03-18 06:53:23,RETURNED,CENTRAL
959,98,2025-08-29 10:41:29,PLACED,NORTH
960,387,2024-05-01 15:54:13,DELIVERED,SOUTH
961,453,2023-03-27 02:40:32,DELIVERED,NORTH
962,58,2025-05-18 00:00:00,CANCELLED,WEST
963,421,2023-12-29 03:02:40,DELIVERED,CENTRAL
964,,2024-08-19 09:34:33,DELIVERED,CENTRAL
965,348,2025-10-08 04:06:34,DELIVERED,WEST
966,198,2023-06-17 18:46:39,DELIVERED,NORTH
967,199,2025-06-09 10:53:50,DELIVERED,EAST
968,456,2023-10-16 19:43:37,DELIVERED,NORTH
969,599,2024-11-08 01:35:45,DELIVERED,EAST
970,555,2023-08-15 05:16:54,SHIPPED,EAST
971,9,2025-03-15 04:31:52,DELIVERED,NORTH
972,573,2023-03-26 19:54:26,SHIPPED,SOUTH
973,207,2023-04-17 06:16:39,DELIVERED,WEST
